,OBJECTID,Date_Start,Date_Finish,Acres,FireCause,Lat,Long,DispatchCenterID,PredominantFuelGroup,State,Fire_Duration,Fire_Duration_Group
223,567,2020-04-26,2020-05-12,12.25849344,Human,41.02042,-111.879,UTNUC,Brush,US-UT,16.0,Group-2
224,568,2020-05-01,2020-05-11,10.27583525,Human,38.94811,-109.2318,UTMFC,Unknown,US-UT,10.0,Group-1
225,575,2020-06-28,2020-07-12,9.530271064,Natural,38.12,-114.35,NVECC,Brush,US-NV,14.0,Group-1
226,576,2020-06-06,2020-06-14,3170.096396,Natural,32.54438,-111.0779,AZTDC,Unknown,US-AZ,8.0,Group-1
227,582,2020-07-22,2020-07-24,0.10000381,Human,32.82078,-111.5147,AZTDC,Unknown,US-AZ,2.0,Group-1
228,583,2020-05-30,2020-06-13,4.0,Human,31.50956,-109.6407,AZTDC,Unknown,US-AZ,14.0,Group-1
229,584,2021-03-08,2021-03-09,7.0,Human,34.6404,-95.79543,ARAOC,Unknown,US-OK,1.0,Group-1
230,587,2020-07-01,2020-07-12,18.00434576,Human,40.03955,-114.5042,NVECC,Grass-Shrub,US-NV,11.0,Group-1
231,588,2020-08-09,2020-12-01,0.1,Unknown,37.856724,-120.453269,CATCCC,Grass,US-CA,114.0,Group-5
232,590,2020-08-31,2020-12-09,75693.34418,Unknown,46.84789,-120.7715,WACWC,Unknown,US-WA,100.0,Group-5
233,592,2020-08-17,2020-08-31,926.2513544,Unknown,39.5605,-121.498,CABTCC,Unknown,US-CA,,
234,593,2020-06-30,2020-07-01,50.0,Human,34.93661,-98.39853,ARAOC,Grass-Shrub,US-OK,1.0,Group-1
235,596,2020-05-08,2020-05-11,0.119336,Human,43.64854,-111.6752,IDEIC,Grass,US-ID,3.0,Group-1
236,597,2020-06-12,2020-07-01,4.0,Human,33.29314,-110.4482,AZPHC,Grass-Shrub,US-AZ,19.0,Group-2
237,599,2020-01-11,2020-01-14,4.0,Human,35.08555,-98.48799,ARAOC,Grass-Shrub,US-OK,3.0,Group-1
238,600,2020-07-21,2020-07-26,223.0,Human,44.06594,-106.2697,WYCPC,Grass-Shrub,US-WY,5.0,Group-1
239,602,2020-08-23,2020-08-24,8.476001777,Unknown,39.60346,-119.8625,NVSFC,Unknown,US-NV,1.0,Group-1
240,603,2020-07-31,2020-08-07,58.0,Natural,43.72641,-105.0849,WYCPC,Grass-Shrub,US-WY,7.0,Group-1
241,604,2020-09-06,2020-12-21,5831.799796,Human,39.9202,-111.7582,UTNUC,Unknown,US-UT,106.0,Group-5
242,608,2021-03-08,2021-03-22,1.0,Unknown,36.5686,-93.7965,MOMOC,Unknown,US-MO,,
243,612,2021-02-23,2021-04-20,4.0,Human,44.09085,-121.124,ORCOC,Grass-Shrub,US-OR,56.0,Group-4
244,613,2020-09-08,2020-09-08,4.0,Unknown,37.47321024319068,-119.7222323482491,CALACC,Brush,US-CA,0.0,Group-1
245,614,2020-06-22,2020-09-22,38.0,Natural,46.54078550264552,-108.37487790476183,MTNCA,Grass-Shrub,US-MT,92.0,Group-5
246,615,2020-12-09,2020-12-09,8.4,Unknown,47.570476969924826,-93.74467363909767,MNMNCC,Unknown,US-MN,0.0,Group-1
247,619,2020-06-27,2020-07-03,0.164486284,Human,42.60977,-121.8669,ORLFC,Unknown,US-OR,6.0,Group-1
248,621,2021-03-01,2021-03-04,4.0,Human,42.97247,-120.7757,ORLFC,Unknown,US-OR,3.0,Group-1
249,624,2020-09-17,2020-09-25,4.0,Human,33.38342,-110.4668,AZPHC,Grass-Shrub,US-AZ,8.0,Group-1
250,625,2020-09-08,2020-09-22,157429.7465,Unknown,41.858026,-123.353584,CAYICC,Unknown,US-CA,,
251,626,2020-08-28,2020-09-24,633.0,Natural,33.574,-110.3783,AZPHC,Grass-Shrub,US-AZ,27.0,Group-2
252,630,2021-03-07,2021-03-08,4.1,Human,46.54078550264553,-108.37487790476183,MTRBAC,Grass,US-MT,1.0,Group-1
253,631,2020-07-17,2020-07-20,0.205021775,Human,36.26073,-115.3299,NVLIC,Grass-Shrub,US-NV,3.0,Group-1
254,632,2021-03-09,2021-03-17,1.0,Human,37.48595,-92.13701,MOMOC,Unknown,US-MO,8.0,Group-1
255,633,2021-03-10,2021-03-16,1.0,Human,34.15483,-94.73421,ARAOC,Timber,US-OK,6.0,Group-1
256,635,2020-08-01,2020-10-14,21428.16467,Natural,33.51164,-110.4002,AZPHC,Grass-Shrub,US-AZ,74.0,Group-5
257,638,2020-08-17,2020-08-31,4.0,Human,34.04051,-118.69728,CALACC,Brush,US-CA,,
258,640,2020-07-03,2020-07-07,116.6781197,Human,43.87265,-112.2016,IDEIC,Grass-Shrub,US-ID,4.0,Group-1
259,641,2020-07-01,2020-07-15,0.19,Unknown,43.02722,-105.0897,WYCPC,Timber,US-WY,,
260,642,2020-08-19,2020-08-30,15.0,Natural,44.87624,-119.2647,ORJDCC,Unknown,US-OR,11.0,Group-1
261,643,2020-06-07,2020-06-21,28.68,Unknown,34.951294,-120.295422,CASBDC,Unknown,US-CA,,
262,644,2020-07-15,2020-07-15,1.016046299,Human,35.88248,-115.2295,NVLIC,Grass,US-NV,0.0,Group-1
263,646,2020-07-18,2020-07-18,4.0,Human,34.05622,-118.79849,CALACC,Timber,US-CA,0.0,Group-1
264,647,2020-11-18,2020-11-30,40.0,Unknown,30.45114,-95.05611,TXTIC,Timber,US-TX,12.0,Group-1
265,651,2021-03-08,2021-03-12,16.56,Human,30.671,-94.259,TXTIC,Unknown,US-TX,4.0,Group-1
266,652,2020-07-05,2020-07-05,0.00093624,Human,36.20071,-114.9944,NVLIC,Grass,US-NV,0.0,Group-1
267,653,2020-04-11,2020-04-14,12.9,Natural,47.57047696992483,-93.74467363909768,MNMNCC,Unknown,US-MN,3.0,Group-1
268,656,2020-07-12,2020-07-13,4.78241206,Human,36.06559,-115.1112,NVLIC,Grass,US-NV,1.0,Group-1
269,657,2020-11-12,2020-11-16,0.116081738,Human,35.83105,-115.4201,NVLIC,Grass,US-NV,4.0,Group-1
270,659,2020-09-09,2020-09-11,4.0,Unknown,46.54078550264553,-108.37487790476183,MTRBAC,Grass,US-MT,2.0,Group-1
271,662,2020-08-17,2020-11-18,243.9862235,Human,47.34037,-117.6388,WANEC,Unknown,US-WA,93.0,Group-5
272,664,2020-08-20,2020-08-20,4.0,Human,42.0761,-123.2011,ORRVC,Timber,US-OR,0.0,Group-1
273,665,2021-03-07,2021-03-13,60.0,Human,37.710278,-92.385556,MOMOC,Timber,US-MO,6.0,Group-1
274,666,2021-03-08,2021-03-22,13.33,Undetermined,37.75361,-88.93604,ILILC,Grass,US-IL,,
275,668,2020-07-23,2020-07-27,472.0,Natural,43.45068,-105.8605,WYCPC,Grass-Shrub,US-WY,4.0,Group-1
276,669,2021-03-14,2021-03-16,18.0,Human,47.57047696992483,-93.7446736390977,MNMNCC,Grass,US-MN,2.0,Group-1
277,670,2020-08-09,2020-08-11,31.06000314,Human,35.81252,-115.2996,NVLIC,Grass,US-NV,2.0,Group-1
278,671,2020-07-04,2020-07-04,1.121016289,Unknown,39.58838,-119.2682,NVSFC,Grass-Shrub,US-NV,0.0,Group-1
279,674,2020-09-29,2020-10-14,4.0,Human,44.03513100892859,-103.03603723214285,SDGPC,Grass,US-SD,15.0,Group-2
280,675,2020-08-17,2020-08-31,0.050455031,Unknown,39.527383,-121.281667,CABTCC,Unknown,US-CA,,
281,676,2020-08-17,2020-08-31,0.007329158,Unknown,39.909682,-121.717032,CABTCC,Unknown,US-CA,,
282,677,2020-05-21,2020-05-29,1796.0,Human,47.570476969924826,-93.74467363909768,MNMNCC,Unknown,US-MN,8.0,Group-1
283,678,2020-09-15,2020-09-19,4.0,Human,44.03513100892858,-103.03603723214285,SDGPC,Grass,US-SD,4.0,Group-1
284,679,2020-06-01,2020-06-14,4.0,Human,32.91201,-111.2816,AZTDC,Unknown,US-AZ,13.0,Group-1
285,680,2020-08-03,2020-08-31,4.0,Human,34.97133,-108.1404,NMABC,Timber,US-NM,28.0,Group-2
286,681,2020-03-07,2020-03-21,4.0,Unknown,37.54605,-92.13187,MOMOC,Unknown,US-MO,,
287,682,2020-07-22,2020-07-29,0.5,Natural,42.2743,-120.8514,ORLFC,Grass-Shrub,US-OR,7.0,Group-1
288,684,2020-08-17,2020-08-31,93.75564516,Unknown,39.964,-121.511117,CABTCC,Unknown,US-CA,,
289,685,2020-09-07,2020-09-08,40.36676445,Human,44.46092,-108.5283,WYCDC,Grass-Shrub,US-WY,1.0,Group-1
290,686,2020-08-10,2020-08-12,100.095355,Human,43.24943,-115.8379,IDBDC,Grass,US-ID,2.0,Group-1
291,687,2020-11-07,2020-11-21,16.64282945,Human,36.77181,-114.2397,NVLIC,Unknown,US-NV,,
292,688,2020-01-06,2020-01-20,4.0,Unknown,34.06918,-118.70772,CALACC,Grass-Shrub,US-CA,,
293,691,2020-10-27,2020-10-27,4.0,Human,34.10917,-118.62958,CALACC,Timber,US-CA,0.0,Group-1
294,692,2021-01-15,2021-01-25,11.25869031,Human,33.30744,-111.2463,AZPHC,Grass,US-AZ,10.0,Group-1
295,694,2020-06-05,2020-06-14,4.0,Human,33.35889,-110.4895,AZPHC,Grass-Shrub,US-AZ,9.0,Group-1
296,695,2020-07-05,2020-07-06,4.0,Human,34.81139,-98.22495,ARAOC,Grass,US-OK,1.0,Group-1
297,696,2020-05-12,2020-06-01,682.6798693,Human,40.55244,-111.4646,UTNUC,Unknown,US-UT,20.0,Group-2
298,697,2020-11-30,2020-12-14,18.33801958,Human,40.83824,-112.5022,UTNUC,Grass,US-UT,,
299,698,2020-08-02,2020-08-03,13.7026388,Human,36.39274,-114.6493,NVLIC,Grass-Shrub,US-NV,1.0,Group-1
300,701,2020-12-02,2020-12-06,0.62,Human,36.58365,-114.6522,NVLIC,Grass,US-NV,4.0,Group-1
301,702,2020-10-01,2020-11-19,119.1527078,Human,31.33361,-109.05,AZTDC,Grass-Shrub,US-AZ,49.0,Group-4
302,704,2020-09-22,2020-09-24,4.0,Human,42.407211,-71.382437,NHNEC,Grass-Shrub,US-MA,2.0,Group-1
303,706,2020-08-07,2020-12-20,4.0,Unknown,46.86271,-112.6781,MTHDC,Unknown,US-MT,135.0,Group-5
304,707,2020-06-24,2020-06-27,4.0,Human,33.88577,-112.1698,AZPDC,Unknown,US-AZ,3.0,Group-1
305,708,2021-03-09,2021-03-17,2518.27,Unknown,31.1181,-92.56084,LALIC,Unknown,US-LA,8.0,Group-1
306,712,2020-07-22,2020-07-22,4.0,Human,45.84135,-106.5088,MTMCC,Grass,US-MT,0.0,Group-1
307,714,2020-03-06,2020-03-08,4.0,Human,35.07245,-98.54492,ARAOC,Grass,US-OK,2.0,Group-1
308,715,2020-09-05,2020-11-19,4.0,Human,43.2404,-111.0291,IDEIC,Brush,US-WY,75.0,Group-5
309,716,2020-06-09,2020-06-19,0.908812668,Human,36.27714,-115.3288,NVLIC,Grass,US-NV,10.0,Group-1
310,717,2020-04-17,2020-04-25,442.5,Unknown,47.57047696992482,-93.7446736390977,MNMNCC,Unknown,US-MN,8.0,Group-1
311,722,2020-07-18,2020-07-20,4.0,Human,34.94447,-98.35662,ARAOC,Unknown,US-OK,2.0,Group-1
312,723,2020-06-16,2020-06-19,4.0,Natural,32.1117,-110.4696,AZTDC,Unknown,US-AZ,3.0,Group-1
313,724,2020-10-04,2020-10-04,4.0,Unknown,44.03513100892859,-103.03603723214286,SDGPC,Grass,US-SD,0.0,Group-1
314,725,2020-09-17,2020-09-21,4.0,Human,44.03513100892858,-103.03603723214285,SDGPC,Grass,US-SD,4.0,Group-1
315,726,2021-03-02,2021-03-07,7.79,Human,31.467,-109.7319,AZTDC,Unknown,US-AZ,5.0,Group-1
316,727,2020-05-07,2020-05-07,4.0,Human,33.3116,-110.4558,AZPHC,Grass,US-AZ,0.0,Group-1
317,728,2021-03-07,2021-03-17,12.0,Human,36.89933,-92.04221,MOMOC,Timber,US-MO,10.0,Group-1
318,729,2021-03-09,2021-03-10,1.0,Unknown,36.24688,-96.64436,ARAOC,Unknown,US-OK,1.0,Group-1
319,731,2020-02-27,2020-02-27,0.09500623,Human,44.14133,-115.0091,IDSCC,Timber,US-ID,0.0,Group-1
320,735,2020-07-09,2020-07-10,4.0,Human,31.9612,-110.3856,AZTDC,Unknown,US-AZ,1.0,Group-1
321,736,2021-03-04,2021-03-18,1.0,Unknown,37.55157,-92.13995,MOMOC,Unknown,US-MO,,
322,737,2020-06-28,2020-07-12,5.63641996,Natural,39.38994,-109.0335,COGJC,Brush,US-CO,,
323,738,2020-02-29,2020-06-08,0.1,Human,28.185820560810818,-81.96352249324323,FLFIC,Timber,US-FL,100.0,Group-5
324,740,2020-09-07,2020-10-05,429.1345553,Unknown,47.26405595000003,-119.87002157000006,WANEC,Grass,US-WA,28.0,Group-2
325,747,2020-08-26,2020-08-26,4.0,Human,44.03513100892859,-103.03603723214286,SDGPC,Grass,US-SD,0.0,Group-1
326,748,2020-07-23,2020-08-09,4.0,Natural,42.15828,-120.8898,ORLFC,Timber,US-OR,17.0,Group-2
327,752,2020-06-07,2020-06-23,4.0,Unknown,42.46754,-121.4132,ORLFC,Unknown,US-OR,16.0,Group-2
328,755,2020-06-15,2020-06-25,4.0,Human,33.19326,-112.7181,AZPDC,Unknown,US-AZ,10.0,Group-1
329,756,2020-06-13,2020-06-14,1.913348668,Human,36.67034,-114.5217,NVLIC,Grass-Shrub,US-NV,1.0,Group-1
330,758,2020-06-28,2020-07-12,4.0,Human,34.10111,-118.69109,CALACC,Unknown,US-CA,,
331,759,2021-03-14,2021-03-21,1.0,Human,35.71001,-117.8398,CACCCC,Grass-Shrub,US-CA,7.0,Group-1
332,762,2020-07-10,2020-07-12,0.01773872,Human,36.49369,-115.6413,NVLIC,Brush,US-NV,2.0,Group-1
333,770,2020-09-19,2020-09-29,0.007906,Natural,42.07089,-113.9378,IDSCC,Grass-Shrub,US-ID,10.0,Group-1
334,771,2020-07-13,2020-07-21,3.83866726,Natural,38.87684,-112.3852,UTRFC,Grass-Shrub,US-UT,8.0,Group-1
335,773,2020-06-20,2020-06-22,1.999349838,Human,35.87953,-115.2126,NVLIC,Grass,US-NV,2.0,Group-1
336,775,2020-05-26,2020-06-02,1.160327444,Human,36.00393,-115.643,NVLIC,Grass,US-NV,7.0,Group-1
337,776,2021-03-05,2021-03-22,3.88,Human,43.9805,-103.3724,SDGPC,Grass,US-SD,17.0,Group-2
338,779,2021-02-24,2021-02-28,4.0,Human,36.66667,-93.70779,MOMOC,Timber,US-MO,4.0,Group-1
339,782,2020-07-20,2020-08-31,103.0,Human,37.473210243190664,-119.7222323482491,CAFICC,Unknown,US-CA,42.0,Group-3
340,784,2020-09-07,2020-12-09,223730.7563,Unknown,47.73573,-119.9485,WACWC,Unknown,US-WA,93.0,Group-5
341,786,2020-08-27,2020-09-06,0.919722081,Natural,42.92111,-113.9488,IDSCC,Grass-Shrub,US-ID,10.0,Group-1
342,787,2020-08-04,2020-08-08,4.0,Human,43.46157,-106.2074,WYCPC,Grass-Shrub,US-WY,4.0,Group-1
343,790,2020-07-11,2020-07-24,4.0,Natural,33.34595,-109.2972,AZFDC,Grass,US-AZ,13.0,Group-1
344,791,2020-09-30,2020-10-02,4.0,Human,44.03513100892858,-103.03603723214285,SDGPC,Timber,US-SD,2.0,Group-1
345,792,2020-05-13,2020-05-28,0.254451664,Human,35.82183,-115.29,NVLIC,Grass-Shrub,US-NV,15.0,Group-2
346,793,2020-07-20,2020-08-14,2817.405069,Natural,35.99776,-115.4473,NVLIC,Grass-Shrub,US-NV,25.0,Group-2
347,794,2020-12-22,2021-01-05,100.0,Unknown,37.473210243190664,-119.72223234824908,CACCCC,Unknown,US-CA,,
348,797,2020-08-19,2020-09-02,1218.904375,Unknown,40.08722,-122.9842,CAMNFC,Grass-Shrub,US-CA,,
349,798,2020-11-16,2020-11-30,17.0,Unknown,30.49447,-95.24922,TXTIC,Unknown,US-TX,14.0,Group-1
350,800,2020-06-01,2020-06-15,4.0,Unknown,45.90683,-108.4682,MTBDC,Grass,US-MT,,
351,805,2020-08-16,2020-08-21,4.0,Natural,43.69087,-119.9853,ORCOC,Grass-Shrub,US-OR,5.0,Group-1
352,806,2020-02-04,2020-02-18,4.0,Human,37.15861473195872,-91.8971825463918,MOMOC,Unknown,US-MO,,
353,807,2020-09-21,2020-10-05,7.513379708,Human,36.54537,-114.1803,NVLIC,Grass,US-NV,14.0,Group-1
354,811,2020-07-16,2020-10-16,250.2660431,Unknown,45.96405,-121.2711,WAYAC,Unknown,US-WA,92.0,Group-5
355,817,2020-10-06,2020-10-19,62.60467436,Human,40.47762,-110.887802,UTUBC,Unknown,US-UT,13.0,Group-1
356,819,2021-02-21,2021-03-05,0.01562222,Human,36.10454,-115.0194,NVLIC,Unknown,US-NV,12.0,Group-1
357,821,2020-09-01,2020-09-02,4.0,Human,44.03513100892858,-103.03603723214286,SDGPC,Grass,US-SD,1.0,Group-1
358,826,2020-07-21,2020-08-02,0.53693062,Human,40.68892,-118.0573,NVCNC,Grass-Shrub,US-NV,12.0,Group-1
359,833,2020-08-17,2020-11-20,198231.0071,Natural,43.67134636728393,-120.13478924691348,ORWSC,Unknown,US-OR,95.0,Group-5
360,834,2020-03-07,2020-03-07,4.0,Human,37.473210243190664,-119.72223234824908,CALACC,Grass,US-CA,0.0,Group-1
361,835,2020-03-28,2020-04-01,4.0,Human,34.90583,-98.51401,ARAOC,Grass-Shrub,US-OK,4.0,Group-1
362,836,2020-07-27,2020-08-09,1117.893884,Natural,40.79274,-117.1258,NVCNC,Unknown,US-NV,13.0,Group-1
363,839,2020-09-23,2020-10-07,0.095203039,Unknown,42.86297,-106.5289,WYCPC,Grass,US-WY,,
364,845,2020-08-24,2020-09-02,14.33703671,Natural,37.21093,-113.1552,UTCDC,Grass-Shrub,US-UT,9.0,Group-1
365,846,2020-08-12,2020-08-26,985.0,Human,43.671346367283924,-120.13478924691348,ORCOC,Unknown,US-OR,,
366,848,2020-08-21,2020-09-01,4.707929965,Human,41.36255,-117.6899,NVCNC,Grass-Shrub,US-NV,11.0,Group-1
367,850,2020-10-09,2020-10-23,0.373134341,Unknown,42.84037,-106.4026,WYCPC,Grass,US-WY,,
368,851,2020-06-13,2020-06-27,0.1,Human,46.54078550264552,-108.37487790476182,MTRBA,Grass-Shrub,US-MT,,
369,852,2020-07-04,2020-07-04,0.104475201,Human,44.03513100892859,-103.03603723214285,SDGPC,Grass,US-SD,0.0,Group-1
370,857,2020-08-19,2020-12-01,1257.0,Natural,44.74756,-119.8055,ORCOC,Unknown,US-OR,104.0,Group-5
371,860,2021-03-19,2021-03-24,20.0,Human,47.570476969924826,-93.74467363909768,MNMNCC,Grass-Shrub,US-MN,5.0,Group-1
372,861,2020-12-24,2021-01-07,3052.172472,Unknown,33.402646,-117.266795,CAMVIC,Unknown,US-CA,,
373,862,2020-10-26,2020-12-17,88.57297513,Unknown,39.002417,-120.479806,CACICC,Slash,US-CA,52.0,Group-4
374,863,2020-07-09,2020-07-12,1.010696118,Human,35.87954,-115.2127,NVLIC,Grass,US-NV,3.0,Group-1
375,865,2020-07-04,2020-07-07,4.0,Human,34.07781,-112.126,AZPDC,Unknown,US-AZ,3.0,Group-1
376,866,2020-09-17,2020-09-28,6.800098808,Human,40.36024,-109.8957,UTUBC,Brush,US-UT,11.0,Group-1
377,868,2020-06-18,2020-06-22,4.0,Human,32.9303,-111.8676,AZTDC,Unknown,US-AZ,4.0,Group-1
378,871,2020-06-24,2020-06-26,4.0,Human,33.76044,-112.555,AZPDC,Unknown,US-AZ,2.0,Group-1
379,872,2020-08-29,2020-10-26,50.78114064,Natural,33.77586,-109.671,AZSDC,Unknown,US-AZ,58.0,Group-4
380,873,2020-07-05,2020-07-05,0.043315742,Human,36.47322,-114.4515,NVLIC,Grass,US-NV,0.0,Group-1
381,880,2020-07-04,2020-07-28,4.0,Human,45.48225,-120.4641,ORCOC,Grass,US-OR,24.0,Group-2
382,882,2020-08-28,2020-09-12,870.883985,Human,33.18024,-110.1538,AZPHC,Grass-Shrub,US-AZ,15.0,Group-2
383,885,2020-06-06,2020-06-14,4.0,Human,32.83501,-111.5145,AZTDC,Unknown,US-AZ,8.0,Group-1
384,887,2020-07-01,2020-07-04,3.506417812,Human,44.03513100892859,-103.03603723214286,SDGPC,Grass,US-SD,3.0,Group-1
385,888,2020-07-13,2020-07-14,5.0,Natural,45.77809,-106.8442,MTMCC,Grass-Shrub,US-MT,1.0,Group-1
386,894,2020-05-05,2020-05-19,1.467035128,Unknown,39.60212,-119.8073,NVSFC,Grass-Shrub,US-NV,,
387,895,2020-07-04,2020-07-11,4.0,Natural,31.50152,-110.7149,AZTDC,Grass,US-AZ,7.0,Group-1
388,900,2020-07-29,2020-08-26,0.1,Natural,44.42924,-119.6591,ORCOC,Timber,US-OR,28.0,Group-2
389,901,2020-05-27,2020-06-18,4.0,Human,33.36674,-110.4471,AZPHC,Grass-Shrub,US-AZ,22.0,Group-2
390,904,2020-07-04,2020-07-08,0.051106032,Human,35.52419,-114.9176,NVLIC,Grass,US-NV,4.0,Group-1
391,906,2020-07-26,2020-07-31,4.0,Human,45.29393,-107.4677,MTBDC,Grass-Shrub,US-MT,5.0,Group-1
392,907,2020-07-07,2020-07-28,0.1,Natural,45.21666,-120.5722,ORCOC,Grass-Shrub,US-OR,21.0,Group-2
393,909,2020-11-09,2020-11-15,0.1,Human,35.22216,-96.11243,ARAOC,Timber,US-OK,6.0,Group-1
394,911,2020-07-05,2020-07-16,0.272509628,Natural,35.57167,-112.53,AZWDC,Unknown,US-AZ,11.0,Group-1
395,913,2020-08-27,2020-08-28,0.915209707,Human,36.09897,-115.0052,NVLIC,Brush,US-NV,1.0,Group-1
396,916,2020-07-26,2020-07-27,4.0,Human,46.70356,-121.7926,WAPSC,Timber,US-WA,1.0,Group-1
397,919,2020-09-25,2020-09-28,4.0,Human,34.64238,-111.8057,AZFDC,Unknown,US-AZ,3.0,Group-1
398,921,2020-07-12,2020-07-12,0.1,Human,46.85607,-113.6012,MTMDC,Timber,US-MT,0.0,Group-1
399,922,2020-08-29,2020-10-13,25.0,Natural,46.06868,-114.3169,MTBRC,Timber,US-MT,45.0,Group-4
400,923,2020-05-03,2020-05-07,4.0,Human,39.13492,-105.1269,COPBC,Grass,US-CO,4.0,Group-1
401,928,2020-09-24,2020-09-30,1.084580668,Human,42.06956,-111.6447,IDEIC,Timber,US-ID,6.0,Group-1
402,929,2020-09-06,2020-09-06,4.0,Human,44.03513100892859,-103.03603723214287,SDGPC,Grass,US-SD,0.0,Group-1
403,930,2020-04-10,2020-04-22,4.0,Human,47.95414,-118.2753,WASAC,Timber,US-WA,12.0,Group-1
404,931,2020-08-16,2020-11-18,4604.668141,Natural,43.67134636728392,-120.13478924691347,ORWSC,Unknown,US-OR,94.0,Group-5
405,934,2020-09-08,2020-09-22,4.0,Human,37.47321024319068,-119.72223234824908,CALACC,Brush,US-CA,,
406,935,2020-06-05,2020-07-20,8.3,Human,45.5998,-107.4704,MTNCA,Grass,US-MT,45.0,Group-4
407,937,2020-08-27,2020-09-12,4.0,Natural,34.26837,-112.0958,AZPDC,Grass-Shrub,US-AZ,16.0,Group-2
408,939,2020-08-06,2020-08-21,4.0,Natural,42.09083,-120.0758,ORLFC,Brush,US-OR,15.0,Group-2
409,942,2020-01-06,2020-01-08,4.0,Human,35.01466,-98.47187,ARAOC,Grass,US-OK,2.0,Group-1
410,943,2020-06-12,2020-06-17,4.0,Human,34.11258,-112.935,AZPDC,Unknown,US-AZ,5.0,Group-1
411,944,2020-08-14,2020-09-16,65.0,Human,46.54078550264553,-108.37487790476183,MTMCC,Grass,US-MT,33.0,Group-3
412,950,2020-08-25,2020-09-03,0.198179,Human,42.52187,-114.0056,IDSCC,Grass-Shrub,US-ID,9.0,Group-1
413,951,2020-11-10,2020-11-19,0.296309115,Human,43.42658523618086,-106.6223306633167,WYTDC,Slash,US-WY,9.0,Group-1
414,952,2020-08-30,2020-09-03,168.36948,Human,42.69492,-113.9918,IDSCC,Grass,US-ID,4.0,Group-1
415,954,2020-05-18,2020-05-21,4.0,Human,33.36554,-110.449,AZPHC,Grass,US-AZ,3.0,Group-1
416,955,2021-02-15,2021-03-04,4.0,Human,25.32855,-80.83278,FLFIC,Grass,US-FL,17.0,Group-2
417,958,2020-08-21,2020-08-29,4.0,Natural,33.66308,-111.6971,AZPHC,Unknown,US-AZ,8.0,Group-1
418,964,2020-12-23,2020-12-29,4.0,Human,35.03853,-96.52501,ARAOC,Unknown,US-OK,6.0,Group-1
419,969,2020-07-29,2020-08-04,4.035340121,Natural,40.526278,-109.957611,UTUBC,Grass-Shrub,US-UT,6.0,Group-1
420,970,2020-10-08,2020-10-10,0.9163234,Human,36.4029,-114.8773,NVLIC,Grass,US-NV,2.0,Group-1
421,971,2020-11-17,2020-12-17,2765.765627,Human,40.034034,-120.115073,CASIFC,Brush,US-CA,30.0,Group-3
422,973,2020-08-03,2020-08-17,159.2055669,Unknown,34.36507,-118.5034,CALACC,Unknown,US-CA,,
423,974,2020-05-16,2020-05-20,4.0,Human,33.3071,-110.45,AZPHC,Grass,US-AZ,4.0,Group-1
424,975,2020-07-26,2020-07-26,0.1,Natural,43.91854,-111.1263,IDEIC,Timber,US-ID,0.0,Group-1
425,979,2020-07-28,2020-12-31,1758.868987,Human,48.66168,-119.2422,WANEC,Unknown,US-WA,156.0,Group-5
426,980,2020-06-25,2020-06-28,490.0523354,Human,33.74078,-112.7194,AZPDC,Unknown,US-AZ,3.0,Group-1
427,981,2020-12-13,2020-12-27,0.1,Human,33.889516,-117.070814,CARRCC,Brush,US-CA,,
428,986,2020-05-21,2020-05-25,4.0,Human,33.35313,-110.4496,AZPHC,Grass-Shrub,US-AZ,4.0,Group-1
429,987,2020-11-02,2020-12-07,61.0,Human,44.6842,-116.1476,IDPAC,Unknown,US-ID,35.0,Group-3
430,988,2020-06-16,2020-06-30,0.1,Unknown,38.087413,-120.739745,CATCCC,Grass-Shrub,US-CA,,
431,990,2020-11-30,2020-12-08,0.5,Human,40.67323,-116.664,NVEIC,Grass,US-NV,8.0,Group-1
432,991,2020-11-19,2020-11-25,3.0,Human,38.61534,-82.663415,PAMACC,Timber,US-OH,6.0,Group-1
433,995,2020-07-04,2020-07-09,0.194358786,Human,44.03513100892859,-103.03603723214286,SDGPC,Timber,US-SD,5.0,Group-1
434,996,2020-07-13,2020-07-22,75.0,Natural,40.36891,-107.7678,COCRC,Unknown,US-CO,9.0,Group-1
435,1000,2020-12-11,2020-12-25,4.0,Unknown,31.04834,-94.25182,TXTIC,Unknown,US-TX,,
436,1003,2020-10-10,2020-10-26,70.65631585,Human,38.81761,-112.4494,UTRFC,Grass,US-UT,16.0,Group-2
437,1004,2020-06-10,2020-06-24,4.0,Unknown,37.47321024319067,-119.72223234824908,CALACC,Grass-Shrub,US-CA,,
438,1005,2020-06-22,2020-06-22,0.028639502,Human,43.299428,-74.217933,NHNEC,Grass,US-NY,0.0,Group-1
439,1008,2020-12-07,2020-12-09,26.1,Human,35.20189,-95.80853,ARAOC,Timber,US-OK,2.0,Group-1
440,1010,2020-07-05,2020-07-10,50.0,Unknown,43.92783,-105.0977,WYCPC,Timber,US-WY,5.0,Group-1
441,1011,2020-03-29,2020-03-30,1.0,Unknown,44.03513100892859,-103.03603723214287,SDGPC,Grass,US-SD,1.0,Group-1
442,1012,2020-08-10,2020-10-01,15.0,Human,46.30594,-108.8119,MTBDC,Unknown,US-MT,52.0,Group-4
443,1013,2020-08-03,2020-08-15,4.0,Human,34.2797,-112.1179,AZPDC,Grass-Shrub,US-AZ,12.0,Group-1
