,humidity,windspeed,pressure,temp,conditions
5438,73.53,8.0,1022.7,76.3,2.0
4816,87.51,10.3,1017.4,33.8,7.0
16076,77.1,22.4,1013.3,70.9,2.0
2440,30.37,10.3,1017.3,63.5,1.0
2491,16.45,11.4,1004.6,91.0,1.0
8139,52.91,20.3,1010.7,42.3,2.0
21336,52.43,13.1,1019.1,58.4,1.0
20448,78.46,13.2,1010.2,53.9,2.0
6980,82.64,17.0,1012.9,72.4,2.0
17560,83.45,10.8,1017.8,79.7,3.0
15642,68.24,9.7,1013.9,72.5,1.0
12406,72.45,16.3,1018.1,43.2,2.0
6205,36.45,16.8,1011.3,73.8,1.0
7451,49.31,11.9,1017.1,61.0,1.0
16733,68.52,10.2,1019.7,62.2,2.0
21043,88.97,18.9,1005.0,75.7,2.0
11502,58.91,16.3,1022.3,51.3,5.0
978,47.38,10.3,1015.8,50.1,3.0
5352,41.33,15.9,1014.3,64.0,1.0
1554,64.13,17.1,1016.9,43.3,3.0
20312,49.52,23.0,1011.2,71.0,1.0
10927,41.09,29.7,1015.1283048687221,84.0,1.0
20703,70.71,21.7,1004.3,63.0,2.0
16484,51.53,13.3,1017.4,43.2,3.0
661,48.09,12.0,1014.6,54.6,1.0
1232,64.13,17.1,1016.9,43.3,3.0
9415,67.25,5.7,1026.5,45.9,3.0
919,44.74,13.1,1015.4,56.2,3.0
4557,85.47,24.1,1019.1,34.0,7.0
12133,66.96,10.6,1016.5,62.0,3.0
1784,23.54,19.7,1008.9,91.7,1.0
19149,85.97,17.2,1007.9,66.7,2.0
10384,27.6,13.9,1007.8,65.8,1.0
18849,76.48,12.9,1016.4,45.6,1.0
19198,51.15,13.5,1011.5,54.4,2.0
10369,60.37,22.7,1007.8,77.0,3.0
9762,75.37,12.5,1021.8,50.5,3.0
64,17.61,8.9,1010.4,72.6,1.0
2162,70.0,4.5,1027.0,44.3,1.0
17473,43.05,11.4,1024.9,71.3,1.0
16267,64.42,10.5,1018.8,81.6,2.0
4341,75.5,15.1,1035.6,24.4,1.0
2500,69.19,5.8,1031.3,28.6,1.0
11458,73.34,7.3,1015.2,75.7,3.0
1009,59.35,20.1,1017.0,47.4,2.0
19938,69.47,14.4,1013.9,70.2,1.0
12265,64.78,19.0,1006.2,74.3,5.0
16430,27.33,19.7,1011.8,72.4,1.0
9919,83.15,4.9,1015.1283048687221,66.2,3.0
12655,80.48,13.0,1013.6,72.0,2.0
12130,41.42,15.7,1017.2,55.6,1.0
7532,71.43,6.9,1013.7,82.5,3.0
6943,46.6,21.9,1011.8,79.8,1.0
730,59.35,20.1,1017.0,47.4,2.0
12064,69.28,11.4,1020.9,83.1,2.0
16914,81.34,9.5,1016.1,45.4,1.0
5577,41.82,13.6,1018.1,66.3,1.0
14678,76.53,11.8,1016.8,46.6,3.0
12409,84.25,10.3,1011.8,57.8,2.0
11079,84.16,27.2,1015.1283048687221,26.2,1.0
11557,57.36,13.4,1013.4,70.8,3.0
14464,70.31,21.6,1008.9,54.2,2.0
14843,60.71,9.7,1012.4,59.6,1.0
2068,76.59,6.2,1016.5,29.5,3.0
19764,52.86,12.9,1024.2,45.4,3.0
19544,71.5,20.3,1012.0,59.2,2.0
9539,62.12,10.2,1026.6,46.4,3.0
18546,85.45,8.7,1007.3,49.0,2.0
13789,82.49,23.0,1026.1,40.4,2.0
20787,66.11,12.4,1012.7,67.7,3.0
14472,48.7,14.1,1012.2,71.6,1.0
5494,58.38,10.9,1030.7,60.2,1.0
1938,88.85,14.0,1005.3,48.9,6.0
3,11.12,6.9,1011.0,76.9,1.0
20484,58.44,13.3,1021.1,69.1,3.0
11376,32.29,16.0,1016.4,67.8,1.0
20473,53.62,10.9,1024.9,60.8,1.0
7327,44.27,18.7,1023.5,47.2,3.0
21377,96.98,10.6,1015.3,38.8,2.0
19799,71.33,13.5,1028.1,57.5,5.0
14711,61.76,19.7,1017.0,67.0,2.0
15127,51.81,16.1,1014.8,65.5,2.0
9562,86.03,10.1,1015.8,72.7,2.0
815,47.54,16.5,1016.9,50.2,3.0
7482,73.62,8.5,1017.6,70.6,1.0
2484,42.66,25.2,1003.8,76.5,1.0
10913,79.9,8.6,1011.3,70.3,2.0
4032,56.37,10.3,1022.0,59.7,1.0
5058,77.06,8.1,1038.4,22.4,3.0
4402,69.51,11.9,1009.9,16.1,1.0
4794,79.93,21.8,1009.5,63.2,2.0
9610,72.36,8.7,1011.8,61.4,3.0
4717,43.23,12.0,1018.4,67.9,1.0
15403,76.63,6.2,1014.9,78.2,1.0
11474,58.58,10.6,1020.6,52.1,1.0
5391,15.09,22.2,1008.2,71.4,1.0
16382,92.15,28.2,1003.0,41.4,2.0
7226,73.83,10.8,1020.3,41.0,4.0
14395,81.74,6.7,1015.6,79.3,3.0
11950,64.14,14.3,1017.2,63.1,2.0
6114,32.63,12.5,1015.3,72.9,1.0
19540,60.73,14.1,1012.3,80.4,3.0
194,28.54,20.6,1013.0,76.2,1.0
6767,28.13,14.8,1008.8,76.3,5.0
12539,77.56,15.5,1012.1,77.5,2.0
18463,78.22,9.3,1015.0,83.1,1.0
7531,99.41,14.3,1018.1,58.0,6.0
11393,33.66,17.2,1016.4,67.3,1.0
2514,82.37,5.3,1034.2,17.5,1.0
3553,62.78,20.4,1003.2,44.4,1.0
7801,65.62,6.2,1020.0,79.3,3.0
15047,78.47,7.3,1015.8,79.5,1.0
19930,84.61,14.0,1017.5,75.2,2.0
16944,69.61,13.2,1012.6,76.3,3.0
422,51.19,11.6,1011.9,71.0,1.0
16220,53.87,17.0,1015.7,50.3,3.0
1095,71.31,10.2,1013.0,64.0,3.0
2309,25.48,13.0,1015.5,69.4,1.0
17851,13.94,21.2,1006.2,89.7,3.0
7359,64.26,6.5,1012.4,70.7,2.0
8443,73.2,13.9,1014.4,54.6,2.0
20239,39.44,14.9,1013.2,51.4,3.0
11737,79.48,16.9,1021.3,75.1,5.0
9806,76.58,14.3,1013.6,74.3,2.0
4020,76.56,13.9,1035.3,23.9,1.0
15729,67.78,8.0,1013.4,46.6,2.0
5512,89.71,12.9,1020.4,49.0,2.0
16780,90.76,13.7,1013.6,40.7,2.0
12799,71.4,15.0,1015.7,79.4,2.0
11437,55.62,19.9,1016.0,71.1,2.0
18533,58.83,15.1,1015.1283048687221,42.7,3.0
21335,72.76,14.4,1009.5,44.5,2.0
11363,84.27,18.1,1017.9,57.8,3.0
15158,52.27,11.5,1014.2,89.3,1.0
21034,44.11,10.2,1025.7,67.8,1.0
12322,52.72,12.1,1023.0,49.3,3.0
16709,57.34,13.8,1023.4,38.8,3.0
9522,67.48,13.0,1014.3,75.6,2.0
20935,75.83,10.2,1011.0,80.8,3.0
15602,57.2,17.5,1016.4,55.9,3.0
2043,50.93,16.3,1016.3,63.8,1.0
4448,46.48,10.8,1020.7,46.2,1.0
11020,68.67,18.1,1007.1,52.2,6.0
4267,84.67,6.5,1019.4,43.9,3.0
5553,63.75,20.5,1024.4,76.6,1.0
9072,65.24,16.9,1023.9,47.3,3.0
18788,75.5,11.6,1024.0,72.0,3.0
14259,69.47,11.9,1012.4,67.5,2.0
13785,71.08,14.2,1018.0,76.6,2.0
14288,66.64,13.9,1012.7,68.6,1.0
2334,78.42,10.3,1015.2,37.3,7.0
14662,57.77,7.4,1014.0,72.3,1.0
11493,65.95,15.1,1007.6,78.9,1.0
12781,63.21,17.7,1017.2,56.9,3.0
15048,64.98,9.6,1021.9,73.8,1.0
5795,18.08,15.0,1010.9,68.8,1.0
11340,78.29,13.0,1019.3,83.2,1.0
16756,63.62,20.6,1015.5,74.8,3.0
279,59.35,20.1,1017.0,47.4,2.0
1211,93.78,11.7,1010.1,58.8,2.0
2026,39.07,19.7,1011.6,49.4,1.0
14739,82.87,11.9,1014.0,43.4,2.0
21356,65.04,8.1,1014.8,74.0,3.0
5139,28.74,12.8,1022.9,61.6,1.0
9523,62.83,9.9,1013.7,68.6,1.0
7474,89.71,9.7,1023.5,51.5,2.0
5448,45.71,10.7,1008.6,55.3,1.0
19400,64.48,6.3,1016.9,56.5,1.0
1027,74.11,24.2,1019.3,41.5,2.0
5013,62.24,17.1,1018.6,26.0,7.0
19364,58.99,23.6,1007.8,37.1,2.0
19892,60.78,23.6,1006.0,56.6,2.0
11716,73.24,6.7,1020.6,78.6,5.0
13137,65.32,17.2,1015.1283048687221,81.3,1.0
2190,50.8,11.4,1015.1283048687221,40.2,1.0
13821,77.2,22.9,1006.4,56.2,2.0
15841,11.53,22.3,1008.5,89.9,1.0
13618,42.92,20.0,1013.6,61.5,1.0
15713,93.05,5.6,1015.1283048687221,57.0,6.0
16451,54.79,8.6,1021.6,49.4,1.0
3421,46.26,21.6,1025.2,47.6,1.0
5209,50.17,18.3,1014.9,44.0,3.0
18580,64.07,6.1,1028.7,32.3,3.0
17444,38.45,8.5,1025.2,38.6,1.0
17802,80.41,12.6,1012.8,73.0,2.0
2405,81.0,14.0,1019.0,23.0,8.0
3861,41.96,13.0,1018.0,72.3,2.0
10268,79.06,11.5,1020.6,70.1,3.0
4229,39.49,17.3,1010.9,77.9,1.0
6894,53.79,9.2,1015.4,73.5,1.0
2956,60.76,7.7,1012.0,31.3,3.0
6125,54.28,10.1,1023.8,68.2,3.0
8194,41.35,15.0,1011.6,57.2,3.0
15285,89.23,17.5,1008.7,56.7,2.0
5841,29.91,12.6,1006.0,72.8,1.0
16942,73.72,10.7,1015.5,75.4,1.0
8633,67.27,31.9,1000.3,60.1,3.0
19194,76.52,11.4,1019.1,79.6,3.0
237,68.77,24.6,1014.5,58.9,2.0
4049,78.08,11.4,1011.2,74.3,3.0
15912,71.44,11.4,1017.9,67.5,3.0
20882,73.39,13.8,1007.3,61.6,5.0
7961,48.43,10.2,1011.9,76.7,1.0
16305,96.68,24.0,1016.6,48.3,2.0
4650,47.74,14.2,1020.0,43.6,1.0
8332,83.48,11.8,1000.1,70.3,2.0
13278,54.93,14.7,1022.4,48.5,3.0
16670,84.07,8.4,1014.7,75.0,3.0
12757,78.7,10.8,1015.1283048687221,38.3,2.0
18388,57.3,8.8,1018.9,64.7,1.0
19006,84.94,4.0,1016.5,69.3,2.0
20161,91.61,14.2,1015.1283048687221,35.2,6.0
9044,63.05,11.4,1020.8,69.5,1.0
15201,79.11,6.8,1012.1,66.5,3.0
17728,77.37,20.1,994.5,44.8,2.0
8393,69.17,10.3,1013.5,75.5,1.0
16308,89.42,9.0,1015.1283048687221,57.8,2.0
1101,93.13,13.2,1040.3,67.8,2.0
13545,68.4,16.0,1009.8,71.7,5.0
5211,49.85,12.0,1024.6,59.7,3.0
417,17.58,8.2,1010.2,79.1,1.0
10541,29.51,32.5,1017.4,58.0,1.0
3527,19.15,11.4,1013.4,77.2,1.0
3131,22.69,15.0,1015.1283048687221,60.0,1.0
20512,59.79,18.2,1015.1283048687221,77.8,2.0
2057,67.2,24.8,1012.8,43.9,2.0
3650,93.08,16.6,1002.0,46.7,6.0
18364,87.62,10.7,1012.0,66.8,2.0
745,28.54,19.7,1013.0,75.9,1.0
21052,79.87,7.3,1039.3,71.2,2.0
15884,44.32,19.6,1020.6,60.2,3.0
13644,53.93,12.6,1024.0,60.7,1.0
4478,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
839,59.35,20.1,1017.0,47.4,2.0
6393,37.02,15.3,1010.6,78.8,1.0
2796,33.9,9.8,1017.6,71.2,1.0
17569,46.24,15.6,1011.6,52.3,3.0
13839,62.15,9.2,1019.5,53.6,1.0
17426,59.89,14.2,1012.4,68.1,3.0
10530,53.31,8.1,1014.6,65.8,3.0
18502,45.05,12.8,1024.2,34.5,1.0
3458,73.47,17.0,1005.3,31.0,8.0
141,18.08,9.5,1011.1,77.9,1.0
6969,42.11,11.4,1009.2,80.0,1.0
18033,83.13,6.8,1016.5,64.5,2.0
14457,50.38,20.8,1008.1,58.2,3.0
6686,36.61,9.0,1013.3,84.7,1.0
8977,22.96,19.3,976.2,81.5,5.0
12997,73.95,12.0,1006.5,86.9,3.0
2146,81.41,13.8,1011.1,47.4,7.0
347,37.67,8.6,1012.2,73.9,1.0
14107,73.43,9.8,1017.1,77.7,3.0
19642,38.96,13.2,1013.1,52.1,1.0
15756,70.72,7.6,1015.2,78.7,1.0
21203,70.85,16.6,1013.0,86.7,3.0
17229,65.31,11.5,1017.4,72.7,3.0
19009,56.1,9.4,1020.2,73.1,1.0
20559,77.12,8.1,1025.8,36.7,3.0
13786,85.72,20.1,1008.7,77.6,2.0
18689,75.27,10.8,1021.0,36.3,3.0
18239,87.41,20.1,1012.7,72.7,2.0
709,45.76,11.3,1027.2,27.0,1.0
2829,67.63,15.4,1008.0,36.7,2.0
5154,52.25,26.7,1004.7,38.6,3.0
6813,21.28,18.1,1011.1,70.1,1.0
18095,90.99,15.1,1015.1283048687221,40.1,4.0
19691,78.56,13.7,1012.9,80.4,3.0
10725,66.94,11.1,1019.0,53.6,1.0
14911,84.68,22.4,1018.6,44.0,2.0
12285,81.09,4.6,1016.6,63.4,3.0
13383,55.32,14.9,1021.0,58.6,3.0
7995,79.29,14.3,1009.0,76.6,2.0
11439,68.02,18.2,1019.3,52.7,2.0
17540,93.17,14.9,1006.7,41.4,2.0
9569,81.99,14.9,1014.7,77.9,2.0
2127,77.24,14.4,1016.6,81.8,1.0
2325,89.62,23.0,1007.9,13.6,8.0
19719,62.42,20.3,1015.4,63.9,2.0
2710,66.33,10.2,1014.6,65.2,1.0
13867,31.72,21.3,1019.5,63.6,3.0
15985,69.03,6.8,1016.2,60.2,2.0
7765,47.75,17.8,1011.2,58.5,3.0
18257,65.82,6.6,1020.2,74.7,3.0
5735,41.98,14.5,1015.3,65.0,1.0
16454,50.55,12.7,1010.6,83.1,1.0
6476,36.65,20.6,1009.6,75.5,1.0
15778,69.1,9.4,1017.3,68.1,3.0
6133,10.75,16.1,1014.0,74.7,1.0
21157,83.35,17.9,1015.1283048687221,60.0,2.0
8823,52.12,12.0,1016.5,42.7,3.0
1666,64.13,17.1,1016.9,43.3,3.0
14932,71.29,12.2,1015.1283048687221,70.1,3.0
14291,98.12,5.1,1008.2,60.6,2.0
6220,33.73,13.7,1016.2,71.0,1.0
3447,84.82,10.0,1008.1,23.2,8.0
17206,74.74,11.7,1020.7,72.8,3.0
15323,85.63,12.7,1021.6,56.3,3.0
17616,65.99,13.0,1014.0,80.5,1.0
20384,85.62,19.7,970.3,31.8,3.0
4561,31.3,14.1,1019.2,46.4,1.0
14380,51.1,12.8,1016.9,64.5,1.0
20240,79.82,9.8,1014.7,41.9,2.0
19510,80.47,10.7,1031.4,35.1,7.0
17344,55.7,17.5,1024.5,54.6,2.0
18811,36.69,17.4,1015.0,60.3,3.0
18938,57.83,11.4,1018.1,65.7,1.0
16254,73.65,10.9,1013.7,72.3,2.0
15911,93.81,20.5,1011.9,58.5,6.0
16035,75.63,15.9,1005.5,69.2,2.0
11162,71.03,8.1,1008.8,75.8,5.0
3287,44.58,13.1,1012.9,72.3,1.0
5613,46.98,20.7,1015.8,56.8,2.0
15871,70.38,12.0,1005.0,44.1,2.0
16233,21.58,26.4,1009.2,75.8,1.0
16924,80.89,10.3,1015.1283048687221,75.7,3.0
20952,78.16,13.0,1018.3,39.0,2.0
18236,68.24,19.7,1013.4,69.7,3.0
10105,76.14,13.6,1011.1,77.4,2.0
9843,43.09,24.8,1007.9,53.4,1.0
3594,89.93,10.7,1012.2,76.1,2.0
10368,56.72,16.9,1017.5,59.1,2.0
9460,82.5,6.7,1017.2,74.1,2.0
12382,65.27,12.9,1019.9,70.6,1.0
4647,67.84,26.0,1013.4,43.2,2.0
9802,67.06,16.4,1014.2,47.6,1.0
16432,80.09,11.3,1013.3,81.1,2.0
13280,62.43,13.5,1015.6,87.2,3.0
10818,72.13,16.2,1009.1,82.3,2.0
19084,78.89,9.1,1017.0,76.6,2.0
3626,49.73,19.0,1014.4,51.6,3.0
18601,64.53,15.5,1015.9,61.1,3.0
8793,43.08,11.6,1030.5,45.4,3.0
6650,21.74,31.1,1019.1,82.9,1.0
20108,72.6,8.1,1015.1283048687221,63.1,2.0
11151,78.79,7.9,1017.6,82.2,5.0
6633,48.03,16.6,1017.5,76.7,3.0
166,66.54,24.2,1016.1,43.0,2.0
2724,47.08,10.2,1022.5,50.1,1.0
15185,59.06,13.3,1020.2,72.5,3.0
10892,90.56,11.5,1008.8,28.3,9.0
188,73.23,11.4,1015.8,80.9,2.0
3608,56.13,10.5,1005.5,50.6,1.0
1880,53.69,13.5,1010.9,45.4,1.0
6435,51.77,8.0,1029.0,43.3,1.0
9250,46.57,18.8,1018.1,46.2,1.0
1069,66.24,22.4,1016.2,43.0,2.0
19935,14.28,9.9,1009.6,80.2,1.0
16109,81.42,8.6,1015.9,77.3,2.0
704,11.12,6.9,1011.0,76.9,1.0
33,10.99,5.3,1011.3,77.1,1.0
1528,64.63,8.0,1018.5,57.2,3.0
18303,48.25,25.0,1014.0,53.1,3.0
10900,56.1,31.8,1019.0,54.3,3.0
6193,74.53,11.1,1020.1,80.2,2.0
11152,53.14,25.3,1013.8,69.8,3.0
8957,56.59,11.8,1022.2,65.0,1.0
13295,47.2,11.8,1015.1283048687221,72.8,5.0
3076,84.49,10.4,1006.5,58.9,2.0
14517,59.87,14.8,1015.0,88.2,1.0
18822,47.9,24.0,1010.4,68.6,2.0
7978,76.94,14.4,1015.9,59.8,3.0
12202,62.69,15.9,1013.3,68.9,1.0
10924,45.58,20.5,1009.5,55.1,3.0
17401,71.19,11.6,1024.0,45.6,3.0
18408,60.3,13.2,1028.9,58.2,1.0
20329,63.2,9.2,1010.7,79.7,2.0
6852,22.74,15.8,1009.3,83.4,1.0
13290,65.12,12.7,1016.2,62.3,1.0
1922,85.49,13.6,1007.6,65.8,2.0
11044,75.53,13.9,1018.7,37.7,7.0
2363,57.66,12.3,1014.4,84.0,3.0
13748,69.17,7.0,1018.0,47.0,1.0
20498,86.62,5.3,1021.2,57.1,3.0
13124,66.97,11.7,1018.5,47.6,3.0
4741,75.27,9.9,1012.6,83.5,1.0
4531,28.98,10.3,1016.8,48.6,1.0
12891,20.74,10.1,1007.1,98.5,1.0
19591,66.32,11.4,1016.0,85.6,1.0
11,46.06,11.5,1015.7,55.7,3.0
10511,56.16,18.4,1015.1283048687221,66.8,1.0
7541,77.41,13.0,1022.7,80.4,3.0
11636,66.88,15.5,1017.3,67.3,3.0
1682,19.89,25.3,1006.4,67.0,1.0
4072,72.66,11.3,1013.6,75.9,3.0
7579,76.08,8.9,1019.7,75.6,2.0
19970,65.48,13.9,1014.3,78.8,2.0
576,25.26,18.7,1012.6,72.2,1.0
13393,14.07,15.6,1010.9,91.1,1.0
21063,61.31,16.2,1013.6,62.4,3.0
19350,56.87,15.1,1023.2,45.0,3.0
15580,78.9,10.8,1016.5,75.0,2.0
1215,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
16864,78.14,9.2,1014.6,82.9,3.0
9427,66.68,16.0,1013.0,85.4,3.0
5334,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
4495,87.32,13.3,1019.6,37.2,3.0
19960,81.3,12.8,1018.1,45.3,3.0
769,57.03,18.2,1015.6,47.1,3.0
7689,83.07,7.2,1009.6,75.0,2.0
3008,27.85,13.4,1013.7,67.9,1.0
16056,88.87,10.5,1010.8,66.6,2.0
1835,43.52,16.9,1013.4,65.0,1.0
11657,69.28,16.7,1009.7,65.8,3.0
7148,72.01,10.0,1030.6,34.9,7.0
20737,46.32,11.7,1021.8,57.3,1.0
5799,43.88,20.8,1012.1,58.1,1.0
15001,67.66,17.6,1026.1,58.3,5.0
11113,41.91,9.7,1018.9,50.7,1.0
20510,44.87,7.6,1017.2,53.3,1.0
16973,70.91,5.2,1014.5,78.4,1.0
4995,83.14,15.8,1015.5,76.2,2.0
3074,45.34,10.6,1016.9,70.0,1.0
17372,47.4,7.3,1019.1,48.7,1.0
7376,58.27,18.4,1010.9,77.2,2.0
19732,62.95,8.3,1016.2,77.3,1.0
19247,79.17,28.5,1025.6,35.9,6.0
3819,66.46,7.6,1013.2,84.6,3.0
3140,37.23,18.6,1014.0,79.0,1.0
7453,63.97,5.8,1013.4,72.5,3.0
19489,70.71,10.7,1017.6,79.5,1.0
13747,43.62,17.3,1013.9,62.7,3.0
9422,71.09,9.1,1015.8,81.2,1.0
21031,71.75,9.9,1020.7,48.0,1.0
12670,42.02,19.6,1007.3,67.7,1.0
5451,65.53,17.4,1021.4,75.1,3.0
17729,29.52,16.6,1012.2,69.3,3.0
3243,44.6,12.8,1024.2,34.4,3.0
5359,18.44,23.3,1005.6,60.9,1.0
2927,47.52,6.7,1012.9,45.6,1.0
2867,63.5,13.4,1010.9,70.2,2.0
19447,60.49,10.3,1002.9,38.5,1.0
4435,81.65,3.8,1016.8,33.5,3.0
18858,68.75,9.9,1022.3,58.3,2.0
4351,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
1671,56.99,12.8,1018.5,52.1,1.0
19172,31.87,18.7,1013.6,65.1,1.0
5430,40.71,19.9,1008.2,66.8,1.0
16156,74.05,18.0,1014.8,70.3,1.0
4948,28.09,6.9,1024.2,61.1,1.0
12767,97.14,13.9,1017.5,54.1,5.0
12747,60.0,9.2,1019.9,75.8,3.0
4023,58.7,8.2,1011.3,71.2,1.0
1743,64.13,17.1,1016.9,43.3,3.0
18301,50.25,23.5,1007.1,51.0,2.0
18871,16.95,15.0,1009.4,67.4,1.0
7604,75.51,6.4,1006.1,46.1,2.0
16749,61.63,12.8,1028.0,36.7,2.0
17961,61.16,28.0,1019.4,50.8,3.0
6042,32.34,14.3,1005.0,79.6,1.0
16490,53.96,20.4,1023.8,36.2,3.0
10881,33.99,20.3,1015.1283048687221,63.1,1.0
1502,53.16,13.4,1018.5,43.1,2.0
15176,86.38,7.7,1014.8,62.3,3.0
20433,53.49,25.3,1018.1,66.3,3.0
19241,70.42,25.7,1022.6,28.7,3.0
15653,50.66,11.6,1013.6,69.1,1.0
5212,53.69,13.5,1010.9,45.4,1.0
11231,89.46,10.1,1021.1,39.7,4.0
19509,10.17,12.7,1007.5,96.6,1.0
7543,77.89,8.0,1015.8,42.0,2.0
9595,48.79,20.5,1007.9,72.1,1.0
9898,74.12,7.1,1018.5,81.5,5.0
16099,88.58,19.5,1008.4,60.6,5.0
11286,90.09,13.0,1023.5,36.9,4.0
5998,50.21,14.1,1009.5,71.9,1.0
20390,82.52,17.1,1014.0,71.5,2.0
3349,49.29,23.0,1016.0,51.8,1.0
10302,66.0,10.3,1020.9,47.2,3.0
12830,72.58,13.2,1015.7,79.9,1.0
3194,75.42,10.9,1019.1,43.9,3.0
9886,46.08,15.6,1018.4,42.1,1.0
14900,81.43,16.5,1015.6,76.5,2.0
21074,70.67,13.7,1015.4,67.9,2.0
14163,48.87,11.4,1007.0,83.9,1.0
11786,44.15,19.8,1012.4,53.1,3.0
1803,25.82,10.3,1018.5,67.8,1.0
19206,75.45,18.3,1012.9,47.1,2.0
3756,64.84,10.0,1011.8,75.3,2.0
6501,30.53,18.2,1013.9,76.1,1.0
8270,88.08,25.0,1005.3,54.5,2.0
7674,69.04,8.1,1015.1283048687221,47.4,3.0
17156,42.51,18.2,1021.7,74.9,1.0
18735,75.84,11.4,1019.5,74.4,3.0
12927,68.19,14.1,1018.0,63.9,2.0
9327,72.27,5.3,1014.2,84.5,3.0
844,50.09,17.2,1015.5,48.2,2.0
11106,69.88,22.3,1019.7,39.5,2.0
125,28.54,20.6,1013.0,76.2,1.0
19876,64.3,16.8,1010.3,75.6,5.0
3066,43.93,10.3,1015.1283048687221,44.8,1.0
10992,61.56,17.9,1005.5,43.6,2.0
6169,17.52,20.8,1007.3,84.5,1.0
5829,57.67,23.0,1015.4,46.9,3.0
13080,71.62,15.4,1022.9,45.0,2.0
20540,72.72,9.2,1010.5,75.5,2.0
18422,61.59,13.8,1018.1,57.3,3.0
1559,65.38,7.7,1015.1283048687221,48.5,2.0
8433,72.05,20.7,1006.0,54.1,2.0
16634,62.33,10.5,1014.1,82.4,3.0
20877,88.75,19.6,1003.8,44.2,2.0
1802,68.73,23.0,1015.8,51.2,1.0
6829,22.94,15.3,1009.4,83.3,1.0
11345,74.59,21.4,1009.5,78.3,5.0
20778,86.87,16.9,1021.8,42.5,6.0
3127,45.07,5.8,1019.2,66.9,1.0
5092,47.34,10.3,1026.8,51.9,1.0
18948,83.0,8.8,1017.6,70.5,2.0
2845,45.34,10.6,1016.9,70.0,1.0
19552,46.82,23.0,1012.4,62.4,1.0
3364,39.81,28.2,1006.4,56.5,2.0
10209,52.83,14.6,1023.6,61.2,2.0
21201,76.17,21.1,1006.4,34.5,2.0
20289,64.64,15.8,1015.1283048687221,32.3,3.0
14558,85.25,9.6,1016.4,45.1,2.0
10269,81.35,12.8,1013.2,73.7,2.0
2115,64.27,11.5,1021.2,68.0,1.0
8967,89.58,5.8,1016.3,74.1,2.0
1127,64.13,17.1,1016.9,43.3,3.0
17898,38.26,15.0,1015.9,60.9,1.0
4932,74.38,9.8,1018.6,75.5,3.0
8195,79.3,16.2,1008.0,70.4,5.0
3976,74.75,15.4,1035.5,25.0,1.0
14241,94.3,13.5,1014.8,74.4,2.0
15292,72.09,25.6,1019.3,24.8,7.0
12994,48.86,10.8,1017.2,68.0,1.0
935,47.34,10.3,1017.8,54.5,1.0
8123,33.01,13.6,1014.8,69.7,3.0
3875,47.92,15.1,1009.0,84.2,5.0
3683,39.24,8.8,1009.2,77.4,5.0
2837,87.57,10.3,1010.1,35.4,8.0
17739,65.79,8.8,1013.9,81.8,2.0
17977,80.0,18.1,1012.0,79.3,2.0
19465,73.93,19.6,1016.4,71.0,2.0
6022,74.36,10.5,1014.1,78.8,2.0
352,90.04,14.2,1009.9,58.8,2.0
8371,50.63,10.8,1011.9,67.1,1.0
3299,38.23,9.5,1013.0,79.1,1.0
17297,49.22,7.4,1018.6,50.1,1.0
9211,69.58,15.4,1022.6,49.1,2.0
15738,59.54,6.2,1018.5,71.5,1.0
16337,54.13,11.2,1015.1283048687221,60.7,1.0
12868,93.58,9.8,1006.6,53.4,2.0
2595,72.89,13.9,1023.0,55.8,3.0
2865,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
2289,66.88,7.4,1020.0,53.4,1.0
19080,72.08,22.7,1011.3,48.5,2.0
19424,72.22,21.9,1015.7,76.3,2.0
12731,69.52,12.8,1010.0,67.4,2.0
13621,77.0,14.2,1015.1,69.3,3.0
5025,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
7992,83.68,22.6,1013.5,65.2,2.0
9799,61.15,14.6,1011.6,72.8,1.0
2497,63.76,14.8,1017.8,61.5,3.0
1992,60.83,18.6,1029.6,31.7,3.0
19696,60.16,15.9,1014.7,38.2,3.0
13998,63.42,8.4,1015.6,80.1,3.0
2421,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
8915,70.54,10.1,1023.6,63.2,3.0
19068,85.38,8.8,1015.1283048687221,48.8,3.0
17082,80.25,12.1,1015.1283048687221,76.8,2.0
8554,79.63,11.2,1015.1283048687221,69.3,2.0
8993,92.41,9.9,1026.9,39.4,2.0
4947,62.28042364342921,13.929934840935072,1015.1283048687221,61.882653061224794,2.263150330554757
12179,53.02,16.5,1008.1,51.7,3.0
10993,72.2,10.3,1019.6,77.0,3.0
19397,66.29,10.3,1013.9,59.1,1.0
20397,75.61,15.6,1011.3,73.9,2.0
16812,71.06,22.6,1002.4,79.3,2.0
18796,60.27,9.2,1013.8,83.6,3.0
11440,61.7,8.3,1027.5,64.6,1.0
17122,73.42,14.7,1015.1283048687221,84.4,3.0
5819,12.77,20.9,1003.7,81.3,3.0
